order_id,shop_id,user_id,order_amount,total_items,payment_method,created_at
4302,65,727,154,1,cash
4416,65,745,154,1,credit_card
4908,65,742,154,1,cash
1249,76,883,155,1,cash
2540,76,749,155,1,credit_card
2716,76,920,155,1,debit
2957,76,928,155,1,debit
3027,76,797,155,1,credit_card
3619,76,731,155,1,credit_card
4417,76,988,155,1,debit
4446,76,947,155,1,cash
4610,76,813,155,1,credit_card
4629,76,908,155,1,cash
4682,76,748,155,1,debit
4976,76,932,155,1,cash
4,18,935,156,1,credit_card
5,18,883,156,1,credit_card
101,77,972,156,1,credit_card
152,16,755,156,1,credit_card
207,16,746,156,1,cash
250,77,732,156,1,debit
255,18,843,156,1,credit_card
286,77,742,156,1,cash
320,23,840,156,1,cash
470,23,892,156,1,debit
492,18,727,156,1,debit
503,23,786,156,1,cash
632,18,866,156,1,credit_card
669,16,975,156,1,debit
706,23,960,156,1,debit
712,77,908,156,1,debit
785,77,900,156,1,cash
805,23,756,156,1,credit_card
832,18,817,156,1,debit
834,16,736,156,1,credit_card
873,77,822,156,1,credit_card
953,77,945,156,1,cash
1013,23,866,156,1,debit
1031,18,945,156,1,credit_card
1208,77,944,156,1,credit_card
1237,23,803,156,1,cash
1246,16,762,156,1,cash
1409,16,807,156,1,cash
1445,23,916,156,1,credit_card
1479,16,774,156,1,debit
1562,77,980,156,1,debit
1609,18,864,156,1,credit_card
1614,18,792,156,1,credit_card
1616,23,963,156,1,cash
1645,23,858,156,1,debit
1671,77,964,156,1,credit_card
1701,23,975,156,1,credit_card
1758,77,961,156,1,cash
1815,16,986,156,1,cash
1862,16,914,156,1,debit
1897,23,974,156,1,credit_card
1957,18,911,156,1,cash
1980,18,810,156,1,debit
2479,16,835,156,1,credit_card
2622,18,850,156,1,cash
2629,23,791,156,1,debit
2785,16,964,156,1,credit_card
3007,18,887,156,1,credit_card
3037,23,712,156,1,credit_card
3095,77,775,156,1,credit_card
3160,16,907,156,1,debit
3190,23,787,156,1,credit_card
3243,18,991,156,1,cash
3328,77,816,156,1,credit_card
3387,16,927,156,1,credit_card
3495,77,986,156,1,cash
3565,16,808,156,1,cash
3596,77,726,156,1,debit
3604,16,882,156,1,cash
3769,23,912,156,1,credit_card
3790,77,885,156,1,cash
3809,77,786,156,1,debit
3863,16,722,156,1,credit_card
4208,16,832,156,1,cash
4314,77,791,156,1,credit_card
4505,23,792,156,1,credit_card
4550,16,797,156,1,credit_card
4574,16,770,156,1,debit
4603,16,719,156,1,cash
4657,18,963,156,1,credit_card
4696,77,917,156,1,debit
4717,18,876,156,1,credit_card
4830,18,770,156,1,credit_card
4879,77,942,156,1,credit_card
4920,18,969,156,1,debit
348,1,907,158,1,credit_card
542,61,716,158,1,debit
548,61,980,158,1,cash
622,61,859,158,1,debit
981,61,775,158,1,debit
1006,61,894,158,1,debit
1168,1,738,158,1,debit
1378,1,889,158,1,debit
1547,1,747,158,1,debit
1598,1,719,158,1,cash
1785,61,931,158,1,debit
1842,61,785,158,1,debit
1877,61,726,158,1,credit_card
1883,61,819,158,1,cash
2031,1,951,158,1,credit_card
2066,61,848,158,1,debit
2079,1,900,158,1,debit
2106,61,985,158,1,cash
2302,61,809,158,1,cash
2402,61,855,158,1,cash
2942,1,887,158,1,debit
3111,1,742,158,1,credit_card
3421,61,823,158,1,credit_card
4359,1,801,158,1,debit
4461,1,910,158,1,cash
4552,61,808,158,1,credit_card
4785,1,929,158,1,cash
4828,61,928,158,1,debit
4992,61,707,158,1,cash
64,91,962,160,1,debit
211,13,701,160,1,credit_card
247,62,786,160,1,cash
346,72,818,160,1,debit
440,72,972,160,1,credit_card
509,72,810,160,1,debit
558,91,920,160,1,credit_card
585,13,906,160,1,cash
685,72,724,160,1,credit_card
736,13,912,160,1,cash
816,13,756,160,1,debit
909,72,727,160,1,credit_card
961,62,773,160,1,credit_card
993,62,852,160,1,debit
1014,91,749,160,1,debit
1022,91,758,160,1,credit_card
1179,91,922,160,1,credit_card
1287,91,774,160,1,debit
1298,62,852,160,1,debit
1311,72,894,160,1,debit
1335,13,764,160,1,cash
1488,13,739,160,1,credit_card
1550,13,889,160,1,credit_card
1621,13,885,160,1,cash
1683,62,960,160,1,debit
1706,72,982,160,1,cash
1796,13,795,160,1,debit
1908,72,907,160,1,credit_card
2046,91,923,160,1,cash
2099,13,922,160,1,cash
2105,62,818,160,1,cash
2203,62,951,160,1,cash
2215,62,952,160,1,debit
2551,91,881,160,1,debit
2600,72,746,160,1,debit
2641,62,733,160,1,cash
2687,91,883,160,1,cash
2709,62,772,160,1,cash
2802,13,764,160,1,cash
2832,62,900,160,1,cash
2952,72,869,160,1,debit
3130,91,711,160,1,cash
3173,91,786,160,1,cash
3309,62,767,160,1,credit_card
3346,72,827,160,1,debit
3430,72,806,160,1,credit_card
3467,91,800,160,1,debit
3482,62,988,160,1,cash
3499,62,823,160,1,cash
3718,13,746,160,1,cash
3719,91,888,160,1,cash
3761,91,722,160,1,credit_card
3762,91,963,160,1,credit_card
3816,72,896,160,1,cash
3849,91,726,160,1,credit_card
3854,62,794,160,1,cash
3879,13,819,160,1,debit
3906,91,879,160,1,credit_card
3930,91,815,160,1,credit_card
3948,72,808,160,1,credit_card
3960,72,750,160,1,credit_card
4065,72,860,160,1,credit_card
4076,62,852,160,1,credit_card
4097,13,784,160,1,debit
4161,13,851,160,1,credit_card
4262,91,857,160,1,cash
4270,72,737,160,1,credit_card
4384,91,917,160,1,debit
4399,62,938,160,1,cash
4553,13,887,160,1,credit_card
4568,72,740,160,1,debit
4571,13,992,160,1,credit_card
4627,91,759,160,1,debit
4733,62,851,160,1,credit_card
4899,91,726,160,1,credit_card
347,40,758,161,1,credit_card
416,40,879,161,1,cash
1010,66,932,161,1,debit
1185,40,962,161,1,debit
1233,66,981,161,1,cash
1370,66,979,161,1,cash
1451,66,894,161,1,cash
1481,66,853,161,1,cash
1505,40,948,161,1,credit_card
1580,40,727,161,1,credit_card
1612,66,711,161,1,debit
1631,40,712,161,1,credit_card
1682,40,963,161,1,cash
1698,66,905,161,1,credit_card
1936,40,886,161,1,cash
1956,66,872,161,1,credit_card
1981,66,960,161,1,cash
2144,40,869,161,1,cash
2163,40,823,161,1,credit_card
2193,40,951,161,1,debit
2285,66,768,161,1,credit_card
2358,66,853,161,1,credit_card
2444,40,877,161,1,cash
2467,40,840,161,1,credit_card
2837,66,787,161,1,credit_card
3043,66,987,161,1,debit
3159,66,705,161,1,cash
3488,66,946,161,1,debit
3753,66,858,161,1,credit_card
3853,40,939,161,1,debit
3942,66,731,161,1,cash
4050,40,848,161,1,credit_card
4128,66,988,161,1,cash
4139,66,853,161,1,credit_card
4272,40,917,161,1,credit_card
4320,40,877,161,1,credit_card
4512,66,711,161,1,credit_card
4551,40,736,161,1,credit_card
4566,40,782,161,1,cash
4737,66,762,161,1,credit_card
4810,66,808,161,1,credit_card
4815,66,713,161,1,debit
4935,66,720,161,1,debit
1170,97,948,162,1,credit_card
1331,97,706,162,1,cash
1371,97,919,162,1,credit_card
1388,97,969,162,1,credit_card
1411,97,832,162,1,debit
1630,97,967,162,1,cash
1913,97,863,162,1,credit_card
2177,97,731,162,1,cash
2456,97,769,162,1,cash
3332,97,728,162,1,cash
3445,97,874,162,1,cash
3694,97,825,162,1,credit_card
3912,97,851,162,1,debit
3987,97,897,162,1,cash
4198,97,767,162,1,credit_card
4321,97,922,162,1,credit_card
4337,97,787,162,1,debit
4868,97,796,162,1,credit_card
201,29,929,163,1,credit_card
225,29,927,163,1,debit
407,29,976,163,1,cash
477,29,784,163,1,debit
508,19,997,163,1,debit
516,19,762,163,1,cash
704,19,968,163,1,cash
813,29,758,163,1,credit_card
853,29,846,163,1,credit_card
1142,19,874,163,1,cash
1297,19,707,163,1,credit_card
1314,29,827,163,1,cash
1333,19,829,163,1,cash
1781,29,868,163,1,cash
1852,19,894,163,1,cash
2029,29,996,163,1,credit_card
2150,19,825,163,1,cash
2230,19,888,163,1,debit
2234,19,921,163,1,debit
2337,29,824,163,1,credit_card
2363,19,778,163,1,cash
2633,19,846,163,1,debit
2772,29,942,163,1,cash
3018,29,849,163,1,cash
3141,29,978,163,1,cash
3185,19,833,163,1,cash
3281,19,804,163,1,credit_card
3301,19,756,163,1,cash
3327,19,768,163,1,debit
3442,29,948,163,1,debit
3549,29,953,163,1,debit
3555,29,948,163,1,cash
3599,29,783,163,1,debit
3741,19,713,163,1,cash
3758,29,714,163,1,cash
4003,19,943,163,1,credit_card
4340,19,735,163,1,credit_card
4350,19,712,163,1,cash
4367,19,851,163,1,credit_card
4438,19,893,163,1,debit
4546,19,705,163,1,credit_card
4588,29,978,163,1,credit_card
4594,19,892,163,1,debit
4607,19,919,163,1,debit
4783,19,873,163,1,cash
4952,19,971,163,1,credit_card
18,28,752,164,1,credit_card
90,28,705,164,1,cash
149,71,985,164,1,credit_card
370,28,901,164,1,credit_card
382,35,828,164,1,cash
388,35,891,164,1,debit
505,35,989,164,1,debit
697,71,815,164,1,credit_card
758,71,949,164,1,debit
815,71,858,164,1,credit_card
894,71,713,164,1,credit_card
910,28,900,164,1,credit_card
1073,35,718,164,1,debit
1164,71,829,164,1,cash
1243,71,938,164,1,debit
1581,71,968,164,1,debit
1818,35,852,164,1,cash
1830,35,714,164,1,debit
1833,28,874,164,1,cash
1976,71,814,164,1,debit
2048,35,813,164,1,debit
2057,35,706,164,1,credit_card
2148,71,785,164,1,credit_card
2176,71,840,164,1,cash
2239,71,823,164,1,debit
2345,28,715,164,1,cash
3133,71,940,164,1,credit_card
3175,71,874,164,1,credit_card
3200,28,776,164,1,debit
3240,71,962,164,1,debit
3283,28,787,164,1,credit_card
3399,35,712,164,1,debit
3443,71,949,164,1,debit
3446,35,932,164,1,cash
3511,71,752,164,1,debit
3564,71,718,164,1,credit_card
3618,28,702,164,1,credit_card
3856,28,975,164,1,cash
4068,28,836,164,1,credit_card
4090,35,978,164,1,debit
4150,35,962,164,1,debit
4235,35,872,164,1,cash
4280,35,775,164,1,credit_card
4293,35,735,164,1,debit
4318,71,996,164,1,debit
4539,71,933,164,1,debit
4562,35,854,164,1,debit
4721,35,738,164,1,cash
4805,28,711,164,1,credit_card
4861,28,983,164,1,cash
4902,71,941,164,1,debit
4946,35,765,164,1,credit_card
113,73,885,165,1,debit
142,73,935,165,1,cash
1140,73,703,165,1,debit
1302,73,873,165,1,debit
1732,73,945,165,1,debit
1867,73,853,165,1,cash
1969,73,954,165,1,debit
2168,73,847,165,1,debit
2173,73,923,165,1,debit
3013,73,877,165,1,cash
3196,73,945,165,1,debit
3199,73,711,165,1,cash
3775,73,785,165,1,credit_card
3778,73,855,165,1,credit_card
4063,73,881,165,1,debit
4330,73,834,165,1,cash
395,46,804,166,1,credit_card
1037,46,729,166,1,debit
1148,46,712,166,1,credit_card
1767,46,852,166,1,debit
1941,46,916,166,1,debit
1982,46,997,166,1,credit_card
2084,46,979,166,1,credit_card
2103,46,956,166,1,cash
2432,46,999,166,1,cash
2478,46,805,166,1,cash
2700,46,700,166,1,debit
2873,46,971,166,1,cash
2935,46,874,166,1,cash
3153,46,727,166,1,cash
4072,46,789,166,1,cash
4148,46,940,166,1,credit_card
4758,46,984,166,1,cash
722,95,958,168,1,credit_card
765,95,703,168,1,credit_card
1256,95,972,168,1,cash
1721,95,834,168,1,debit
1816,95,718,168,1,debit
2108,95,937,168,1,cash
2458,95,700,168,1,credit_card
2604,95,901,168,1,cash
2678,95,854,168,1,cash
2912,95,903,168,1,credit_card
3375,95,995,168,1,credit_card
4049,95,895,168,1,cash
4185,95,869,168,1,credit_card
4315,95,959,168,1,cash
472,27,774,169,1,credit_card
510,27,842,169,1,cash
938,27,785,169,1,credit_card
1462,27,876,169,1,credit_card
1573,27,800,169,1,credit_card
1757,27,808,169,1,cash
1766,27,797,169,1,cash
1955,27,940,169,1,cash
2198,27,895,169,1,debit
2236,27,935,169,1,credit_card
2267,27,756,169,1,credit_card
2323,27,765,169,1,debit
2793,27,742,169,1,credit_card
3161,27,884,169,1,credit_card
3251,27,819,169,1,cash
3989,27,714,169,1,credit_card
4015,27,829,169,1,credit_card
4017,27,996,169,1,credit_card
276,55,989,171,1,credit_card
409,55,991,171,1,credit_card
476,55,738,171,1,debit
532,55,959,171,1,credit_card
833,55,780,171,1,debit
1188,55,843,171,1,credit_card
1705,55,760,171,1,debit
1726,55,975,171,1,credit_card
1727,55,860,171,1,cash
3014,55,708,171,1,debit
3127,55,926,171,1,cash
3371,55,773,171,1,cash
3895,55,911,171,1,cash
3978,55,766,171,1,debit
4331,55,722,171,1,debit
4377,55,984,171,1,debit
4678,55,831,171,1,credit_card
4711,55,919,171,1,credit_card
464,85,966,172,1,credit_card
701,85,866,172,1,credit_card
1657,85,860,172,1,debit
2275,85,815,172,1,cash
3490,85,990,172,1,cash
3560,85,955,172,1,debit
3768,85,716,172,1,cash
3843,85,996,172,1,debit
4403,85,780,172,1,debit
4526,85,794,172,1,credit_card
4549,85,981,172,1,debit
153,33,808,173,1,cash
155,33,872,173,1,debit
249,33,728,173,1,cash
271,33,926,173,1,debit
301,70,882,173,1,credit_card
611,70,944,173,1,credit_card
631,33,969,173,1,credit_card
659,70,904,173,1,debit
753,33,727,173,1,credit_card
927,70,975,173,1,credit_card
1258,70,934,173,1,credit_card
1278,70,714,173,1,cash
1461,70,954,173,1,cash
1536,33,881,173,1,credit_card
1579,70,847,173,1,credit_card
1586,33,863,173,1,cash
1840,70,822,173,1,credit_card
1962,70,866,173,1,credit_card
2245,33,770,173,1,debit
2886,33,927,173,1,cash
3117,70,773,173,1,debit
3121,70,731,173,1,cash
3409,70,999,173,1,cash
3418,70,791,173,1,cash
3561,70,841,173,1,credit_card
3671,70,970,173,1,credit_card
3918,70,988,173,1,cash
3941,70,832,173,1,cash
3965,33,999,173,1,credit_card
4012,70,893,173,1,credit_card
4121,33,890,173,1,debit
4177,70,989,173,1,debit
4223,70,886,173,1,credit_card
4489,33,944,173,1,credit_card
4577,33,986,173,1,cash
17,17,731,176,1,cash
184,26,920,176,1,cash
189,17,734,176,1,cash
208,88,999,176,1,debit
209,88,771,176,1,cash
241,88,876,176,1,credit_card
248,26,854,176,1,debit
262,17,775,176,1,credit_card
487,26,778,176,1,cash
579,17,827,176,1,credit_card
596,88,817,176,1,debit
709,26,829,176,1,debit
769,17,820,176,1,cash
898,88,709,176,1,cash
1067,17,738,176,1,credit_card
1096,17,858,176,1,credit_card
1163,17,974,176,1,debit
1197,88,837,176,1,debit
1364,88,942,176,1,credit_card
1492,17,734,176,1,cash
1514,26,918,176,1,cash
1591,17,954,176,1,cash
1628,88,946,176,1,credit_card
1677,88,779,176,1,credit_card
1691,26,974,176,1,credit_card
1715,26,933,176,1,credit_card
1748,26,872,176,1,credit_card
2009,26,961,176,1,cash
2088,88,979,176,1,cash
2096,26,983,176,1,debit
2178,17,896,176,1,credit_card
2291,26,780,176,1,debit
2409,17,825,176,1,cash
2412,17,713,176,1,credit_card
2673,17,847,176,1,debit
2763,26,841,176,1,debit
2953,26,923,176,1,debit
3148,17,912,176,1,credit_card
3162,17,974,176,1,credit_card
3355,88,760,176,1,credit_card
3468,17,831,176,1,credit_card
3523,17,794,176,1,debit
3531,17,751,176,1,credit_card
3580,88,987,176,1,credit_card
3595,26,967,176,1,debit
3700,88,860,176,1,debit
3724,88,979,176,1,credit_card
3767,88,815,176,1,credit_card
3839,17,748,176,1,cash
3894,26,704,176,1,credit_card
3937,88,771,176,1,debit
4107,26,878,176,1,debit
4152,26,824,176,1,cash
4156,17,984,176,1,cash
4182,26,911,176,1,cash
4558,17,864,176,1,debit
4559,26,738,176,1,credit_card
4561,88,706,176,1,debit
4600,88,808,176,1,debit
4691,17,895,176,1,credit_card
4755,88,855,176,1,credit_card
4825,26,864,176,1,credit_card
26,82,848,177,1,cash
504,60,764,177,1,debit
541,82,967,177,1,credit_card
703,60,958,177,1,credit_card
719,60,727,177,1,credit_card
727,81,883,177,1,cash
800,82,983,177,1,cash
872,60,819,177,1,credit_card
985,82,998,177,1,debit
1066,60,931,177,1,cash
1095,82,731,177,1,credit_card
1104,81,842,177,1,debit
1282,82,871,177,1,cash
1293,81,727,177,1,cash
1415,60,923,177,1,credit_card
1532,82,909,177,1,debit
1939,82,932,177,1,credit_card
2011,60,772,177,1,debit
2063,82,771,177,1,credit_card
2160,60,764,177,1,debit
2206,60,987,177,1,debit
2374,60,724,177,1,cash
2505,81,735,177,1,cash
2520,60,839,177,1,credit_card
2632,82,710,177,1,cash
2654,60,905,177,1,cash
2674,82,824,177,1,credit_card
2866,60,816,177,1,credit_card
2981,82,955,177,1,credit_card
3220,82,789,177,1,credit_card
3284,81,888,177,1,credit_card
3286,60,822,177,1,cash
3450,81,929,177,1,credit_card
3491,81,879,177,1,debit
3676,82,805,177,1,debit
4106,81,904,177,1,debit
4243,60,829,177,1,debit
4309,82,936,177,1,credit_card
4349,81,800,177,1,cash
4394,82,985,177,1,credit_card
4496,60,801,177,1,debit
4582,60,852,177,1,cash
4705,82,848,177,1,cash
4812,81,725,177,1,credit_card
4859,81,704,177,1,debit
4944,81,922,177,1,credit_card
30,59,790,178,1,credit_card
403,59,753,178,1,credit_card
437,59,976,178,1,debit
488,59,937,178,1,credit_card
519,59,827,178,1,credit_card
620,90,849,178,1,debit
637,90,700,178,1,credit_card
973,90,752,178,1,cash
1061,59,804,178,1,debit
1101,90,885,178,1,cash
1351,59,843,178,1,cash
1367,59,977,178,1,cash
1761,59,786,178,1,cash
1838,90,764,178,1,cash
2179,90,704,178,1,credit_card
2254,59,936,178,1,cash
2379,59,950,178,1,credit_card
2381,59,946,178,1,credit_card
3040,59,774,178,1,credit_card
3050,59,849,178,1,debit
3179,59,715,178,1,credit_card
3255,59,723,178,1,debit
3348,90,759,178,1,credit_card
3573,59,992,178,1,debit
3585,59,808,178,1,debit
3817,59,887,178,1,cash
3860,90,821,178,1,credit_card
3919,59,734,178,1,cash
4274,59,781,178,1,credit_card
4277,90,802,178,1,credit_card
4365,59,961,178,1,debit
4370,90,905,178,1,credit_card
4449,90,856,178,1,cash
4735,59,993,178,1,debit
4833,59,791,178,1,debit
4841,90,907,178,1,debit
4927,90,884,178,1,credit_card
98,92,850,180,2,cash
237,92,837,180,2,credit_card
336,92,853,180,2,cash
369,92,906,180,2,cash
580,92,932,180,2,debit
1085,92,852,180,2,cash
1280,92,871,180,2,cash
1660,92,738,180,2,cash
1891,92,824,180,2,debit
2129,92,729,180,2,credit_card
2183,92,761,180,2,credit_card
2715,92,905,180,2,cash
2872,92,854,180,2,cash
2913,92,942,180,2,debit
3916,92,760,180,2,cash
4475,92,820,180,2,credit_card
4536,92,860,180,2,cash
4873,92,803,180,2,cash
4925,92,942,180,2,credit_card
55,79,823,181,1,cash
99,79,741,181,1,debit
297,79,791,181,1,credit_card
311,79,720,181,1,debit
325,79,887,181,1,debit
555,79,863,181,1,cash
666,79,814,181,1,cash
732,43,839,181,1,cash
787,79,898,181,1,debit
971,43,751,181,1,credit_card
1024,79,830,181,1,cash
1173,43,708,181,1,debit
1334,79,844,181,1,credit_card
1458,79,890,181,1,credit_card
1476,43,842,181,1,cash
1491,43,995,181,1,cash
1500,79,781,181,1,debit
1605,43,764,181,1,debit
1756,79,941,181,1,cash
1771,79,711,181,1,credit_card
1804,43,840,181,1,cash
1817,43,788,181,1,debit
1878,43,838,181,1,credit_card
1973,79,849,181,1,credit_card
2258,43,848,181,1,cash
2276,43,913,181,1,credit_card
2319,43,786,181,1,cash
2372,79,804,181,1,debit
2666,43,982,181,1,debit
2696,79,946,181,1,debit
2756,43,943,181,1,credit_card
3045,43,811,181,1,debit
3099,43,707,181,1,cash
3242,43,913,181,1,debit
3373,43,978,181,1,credit_card
3529,43,992,181,1,cash
3541,79,876,181,1,cash
3578,43,918,181,1,cash
3650,43,936,181,1,credit_card
4001,79,900,181,1,cash
4124,43,956,181,1,debit
4190,79,935,181,1,debit
4267,43,985,181,1,credit_card
4342,79,981,181,1,debit
4468,79,702,181,1,credit_card
4476,79,817,181,1,cash
4544,43,911,181,1,credit_card
4569,43,758,181,1,credit_card
4675,43,896,181,1,debit
4938,79,798,181,1,debit
4941,43,992,181,1,debit
71,11,725,184,1,credit_card
295,11,738,184,1,cash
777,11,715,184,1,credit_card
825,11,793,184,1,debit
935,11,821,184,1,credit_card
1487,11,741,184,1,credit_card
1841,11,909,184,1,debit
2140,11,985,184,1,debit
2186,11,875,184,1,cash
2393,11,849,184,1,cash
3358,11,722,184,1,cash
3376,11,752,184,1,debit
3385,11,787,184,1,cash
3792,11,714,184,1,debit
3973,11,724,184,1,credit_card
4105,11,700,184,1,credit_card
4276,11,838,184,1,cash
4382,11,860,184,1,credit_card
4765,11,713,184,1,cash
4988,11,826,184,1,credit_card
58,51,759,187,1,cash
256,6,794,187,1,cash
270,6,986,187,1,credit_card
683,6,847,187,1,cash
702,6,825,187,1,credit_card
792,51,890,187,1,debit
921,51,732,187,1,debit
996,6,854,187,1,credit_card
1305,51,931,187,1,debit
1321,6,871,187,1,cash
1517,51,761,187,1,debit
1542,6,991,187,1,debit
1681,6,904,187,1,debit
1707,6,993,187,1,credit_card
1710,51,795,187,1,debit
1814,6,876,187,1,cash
1843,51,985,187,1,cash
1935,51,862,187,1,cash
2119,6,827,187,1,credit_card
2208,51,728,187,1,cash
2263,6,936,187,1,debit
2524,51,855,187,1,cash
2550,51,721,187,1,debit
2571,6,864,187,1,cash
2640,6,893,187,1,debit
2653,6,723,187,1,debit
2770,51,973,187,1,credit_card
2847,51,988,187,1,credit_card
3131,51,798,187,1,cash
3295,51,778,187,1,credit_card
3323,51,744,187,1,debit
3411,6,707,187,1,cash
3734,6,763,187,1,cash
4027,51,839,187,1,cash
4407,6,770,187,1,debit
4563,51,741,187,1,debit
4757,6,967,187,1,credit_card
4888,51,965,187,1,credit_card
4900,51,912,187,1,debit
125,2,983,188,2,credit_card
239,2,932,188,2,debit
469,2,841,188,2,cash
599,2,747,188,2,cash
604,2,899,188,2,debit
900,2,843,188,2,credit_card
1039,2,819,188,2,debit
1155,2,970,188,2,credit_card
2613,2,900,188,2,debit
2704,2,970,188,2,cash
3105,2,874,188,2,debit
3158,2,789,188,2,cash
3579,2,876,188,2,debit
3802,2,899,188,2,debit
3857,2,708,188,2,credit_card
4351,2,700,188,2,credit_card
4646,2,922,188,2,debit
296,38,835,190,1,debit
413,38,867,190,1,debit
1009,38,791,190,1,cash
1259,38,725,190,1,debit
1387,38,981,190,1,credit_card
1639,38,819,190,1,credit_card
1694,38,742,190,1,debit
1855,38,952,190,1,credit_card
2322,38,960,190,1,debit
2661,38,796,190,1,cash
4643,38,965,190,1,debit
4796,38,947,190,1,credit_card
91,50,744,193,1,debit
176,50,792,193,1,credit_card
445,50,787,193,1,debit
730,50,942,193,1,cash
890,50,857,193,1,credit_card
1537,50,947,193,1,debit
2027,50,790,193,1,debit
2296,50,894,193,1,debit
2884,50,886,193,1,credit_card
3184,50,724,193,1,credit_card
3581,50,718,193,1,debit
3708,50,922,193,1,debit
3712,50,899,193,1,credit_card
45,99,759,195,1,credit_card
428,99,905,195,1,debit
473,99,914,195,1,cash
639,99,756,195,1,debit
778,99,874,195,1,debit
874,99,743,195,1,credit_card
916,99,709,195,1,cash
967,99,847,195,1,debit
1056,99,783,195,1,debit
1126,99,975,195,1,cash
1273,99,977,195,1,credit_card
1283,99,936,195,1,debit
1553,99,751,195,1,cash
1592,99,978,195,1,debit
1789,99,816,195,1,debit
2213,99,864,195,1,cash
2876,99,784,195,1,debit
2995,99,731,195,1,debit
3258,99,862,195,1,cash
3274,99,758,195,1,debit
3766,99,730,195,1,cash
3861,99,743,195,1,debit
4308,99,788,195,1,debit
4593,99,801,195,1,debit
4694,99,818,195,1,debit
846,89,902,196,1,credit_card
1193,89,838,196,1,credit_card
1248,89,722,196,1,cash
2185,89,720,196,1,cash
2406,89,808,196,1,debit
2446,89,973,196,1,debit
2462,89,781,196,1,debit
3002,89,711,196,1,cash
3083,89,992,196,1,cash
3554,89,968,196,1,credit_card
3731,89,932,196,1,debit
3798,89,701,196,1,debit
3959,89,932,196,1,debit
4010,89,831,196,1,cash
4055,89,819,196,1,debit
4074,89,781,196,1,credit_card
4165,89,783,196,1,credit_card
4459,89,780,196,1,cash
4484,89,763,196,1,credit_card
4641,89,858,196,1,cash
4690,89,775,196,1,debit
4720,89,966,196,1,credit_card
4764,89,757,196,1,debit
4878,89,834,196,1,debit
108,12,732,201,1,credit_card
181,12,871,201,1,cash
267,12,879,201,1,cash
327,12,920,201,1,debit
688,12,768,201,1,cash
757,12,901,201,1,cash
1156,12,860,201,1,debit
1195,12,950,201,1,debit
1824,12,763,201,1,credit_card
1919,12,860,201,1,debit
2229,12,813,201,1,debit
2584,12,823,201,1,credit_card
2612,12,947,201,1,cash
3036,12,994,201,1,cash
3602,12,987,201,1,debit
3793,12,823,201,1,credit_card
4146,12,849,201,1,credit_card
4408,12,799,201,1,debit
4411,12,705,201,1,debit
4590,12,805,201,1,cash
4771,12,714,201,1,debit
4845,12,949,201,1,cash
4912,12,805,201,1,credit_card
4995,12,954,201,1,cash
217,32,862,202,2,debit
245,32,928,202,2,cash
273,32,839,202,2,debit
411,32,785,202,2,cash
896,32,934,202,2,debit
934,32,841,202,2,cash
951,32,817,202,2,cash
1112,32,840,202,2,credit_card
1284,32,909,202,2,debit
1341,32,808,202,2,credit_card
1342,32,967,202,2,cash
2669,32,837,202,2,debit
2791,32,701,202,2,credit_card
2914,32,709,202,2,credit_card
3068,32,801,202,2,credit_card
4040,32,718,202,2,debit
4167,32,734,202,2,credit_card
4644,32,952,202,2,credit_card
150,100,847,222,2,debit
254,100,753,222,2,debit
482,100,889,222,2,cash
650,100,851,222,2,debit
1482,100,824,222,2,debit
1567,100,722,222,2,cash
1782,100,842,222,2,credit_card
2061,100,778,222,2,cash
2567,100,799,222,2,credit_card
3003,100,781,222,2,credit_card
3498,100,911,222,2,credit_card
3701,100,967,222,2,cash
4221,100,980,222,2,debit
4233,100,995,222,2,cash
1,53,746,224,2,cash
34,7,800,224,2,credit_card
86,53,908,224,2,credit_card
104,53,740,224,2,cash
133,53,963,224,2,credit_card
174,7,956,224,2,debit
363,53,972,224,2,debit
397,7,949,224,2,debit
467,7,941,224,2,credit_card
774,53,929,224,2,credit_card
786,53,841,224,2,cash
876,7,962,224,2,credit_card
997,7,795,224,2,credit_card
1012,53,917,224,2,debit
1086,7,970,224,2,debit
1135,53,753,224,2,cash
1215,7,793,224,2,debit
1322,53,971,224,2,cash
1463,7,791,224,2,debit
1509,53,748,224,2,debit
1527,53,770,224,2,credit_card
1722,53,848,224,2,cash
2159,53,996,224,2,debit
2222,53,726,224,2,credit_card
2292,53,850,224,2,debit
2843,53,888,224,2,debit
2864,53,899,224,2,cash
2971,7,752,224,2,credit_card
3191,53,975,224,2,credit_card
3230,53,973,224,2,cash
3428,7,723,224,2,credit_card
3629,53,873,224,2,debit
3665,7,865,224,2,credit_card
3760,7,910,224,2,credit_card
4020,53,847,224,2,cash
4044,53,994,224,2,debit
4102,7,932,224,2,credit_card
4169,53,712,224,2,credit_card
4175,53,906,224,2,credit_card
4226,7,986,224,2,debit
4364,7,940,224,2,cash
4419,53,876,224,2,debit
4595,53,716,224,2,credit_card
4692,53,857,224,2,debit
4728,7,898,224,2,credit_card
4744,7,863,224,2,credit_card
4745,53,716,224,2,cash
4897,7,901,224,2,cash
163,93,913,228,2,cash
187,93,749,228,2,credit_card
433,93,748,228,2,debit
839,93,868,228,2,credit_card
902,93,931,228,2,cash
1053,93,871,228,2,credit_card
1724,93,996,228,2,cash
1746,93,723,228,2,debit
2306,93,744,228,2,credit_card
2681,93,956,228,2,credit_card
3042,93,894,228,2,debit
